BOROUGH,Cultural Venue Type,additional_contact_name,address1,address2,address3,alternativenames,borough_code,borough_name,building_name,contact_name,easting,fid_london_ward,greenflagcommunityaward,gss_code,latitude,longitude,northing,os_addressbase_uprn,rm_organisation_name,runtime,site_name,ward,ward_2018_code,ward_2018_name,ward_code,ward_code_2018,ward_name_2018,website
Hackney,Artists workspaces,,Hackney Downs Studios,Amhurst Terrace,,,E09000012,Hackney,,,534123.9635328082,,,E09000012,51.554763718531454,-0.06675435833936265,185756.92233602604,10008337805,,04/20/2020,,,E05009382,Shacklewell,,,,eatworkart.com
Hackney,Artists workspaces,,184 Church Street,Hackney,,,E09000012,Hackney,,,532991.9638408129,,,E09000012,51.56161890191298,-0.08279582592299013,186489.92213814048,100000000000,,04/20/2020,Stoke Newington,,E05009369,Clissold,,,,www.spacestudios.org.uk
Hackney,Artists workspaces,,First Floor,3-9 Belfast Rd,,,E09000012,Hackney,,,533702.9636462005,,,E09000012,51.565557512131704,-0.07237152054585755,186946.92201340507,10008313250,,04/20/2020,Praxis N16,,E05009368,Cazenove,,,,
Hackney,Artists workspaces,,"1st Floor, Units 2-4",10-12G Manor Rd,,,E09000012,Hackney,,,533528.963693572,,,E09000012,51.566021118856554,-0.07486255106486042,186993.9220007668,100000000000,,04/20/2020,Politi Arts,,E05009384,Stamford Hill West,,,,www.artcoreint.net
Hackney,Artists workspaces,,GROSVENOR WAY,,,,E09000012,Hackney,,,535154.9632535686,,,E09000012,51.56609206196425,-0.05139788887749953,187044.92198776797,10008336688,,04/20/2020,,,E05009380,Lea Bridge,,,,cellprojects.org
Hackney,Artists workspaces,,12 Grosvenor Way,,,,E09000012,Hackney,,,535119.9632630469,,,E09000012,51.566172332874714,-0.0518994902182378,187052.92198559118,100023007799,,04/20/2020,Murder Mile Studios,,E05009380,Lea Bridge,,,,www.artcoreint.net
Brent,Artists workspaces,,Palace Arts Way,,,,,,,,519101.62411703425,,,E09000005,51.55954184637806,-0.2832765486319462,185913.7058933862,,,04/20/2020,Second Floor Studios & Arts,,,,,,,
Brent,Artists workspaces,,733 Harrow Road,Kensal Green,,,E09000005,Brent,,,522849.9665976183,,,E09000005,51.530835474919115,-0.23031426855245707,182808.92313684284,202199583,,04/20/2020,Harrow Road,,E05000092,Kensal Green,,,,www.acme.org.uk
Brent,Artists workspaces,,6 scrubs Lane,,,,E09000005,Brent,,,522264.96675588517,,,E09000005,51.532049761750315,-0.2387017553079721,182929.9231039536,202040584,,04/20/2020,,,E05000092,Kensal Green,,,,http://www.lightfactoryworkshops.co.uk
Brent,Artists workspaces,,"Wembly Point, 1 Harrow Rd",,,,E09000005,Brent,,,519790.96743212966,,,E09000005,51.54461353651682,-0.2738966626335012,184268.9227425948,202197437,,04/20/2020,,,E05000102,Tokyngton,,,,createspacelondon.org
Brent,Artists workspaces,,660 Harrow Rd,,,,E09000005,Brent,,,517198.968135039,,,E09000005,51.55232007800864,-0.31099268904461874,185065.92252524843,202209700,,04/20/2020,Barham Park,,E05000101,Sudbury,,,,www.acava.org
Brent,Artists workspaces,,"1-2 Palm Court, 1-2 Tulip Court, 1 Acacia Court",,,,E09000005,Brent,,,518982.96765337174,,,E09000005,51.59056613948688,-0.28381962272148176,189362.92135742254,202208355,,04/20/2020,Honeypot Lane,,E05000099,Queensbury,,,,www.acava.org
Newham,Artists workspaces,,"Norton Quays,",Royal Albert Wharf,,,E09000025,Newham,,,544098.050820396,,,E09000025,51.506360870510306,0.07492492514758721,180643.71372562635,10012839984,,04/20/2020,R>A>W Studios,,E05000475,Beckton,,,,www.bowarts.org    www.artiststudiofinder.org   www.londonsartistquarter.org
Newham,Artists workspaces,,287 Victoria Dock Rd,,,,E09000025,Newham,,,540832.9617094357,,,E09000025,51.51019552210415,0.02804459169527561,180978.92363526294,10023998099,,04/20/2020,Flying Angel,,E05000479,Custom House,,,,www.acava.org
Newham,Artists workspaces,,120 High Street South,,,,E09000025,Newham,,,542720.9611996629,,,E09000025,51.52640867372081,0.05598330190278333,182835.92313292646,10008987682,,04/20/2020,REAR OF 120,,E05000482,East Ham South,,,,https://www.throughthereddoor.org/get-in-touch/
Newham,Artists workspaces,,57-63 Napier Rd,,,,E09000025,Newham,,,543120.9610896613,,,E09000025,51.53075546744393,0.0619462856062327,183330.92299687245,10008994852,,04/20/2020,Napier Works,,E05000493,Wall End,,,,www.artcoreint.net
Newham,Artists workspaces,,150 Stratford High Street,Stratford,,,E09000025,Newham,,,538339.9623904226,,,E09000025,51.53466961901537,-0.006814131670056295,183633.9229130344,10093475501,,04/20/2020,Warton House,,E05000492,Stratford and New Town,,,,www.acme.org.uk
Newham,Artists workspaces,,1 and 3a Rowse Close,Stratford,,,E09000025,Newham,,,538297.9624005582,,,E09000025,51.53828330256122,-0.007261892628809114,184034.92280484305,46250199,,04/20/2020,Rowse Close,,E05000492,Stratford and New Town,,,,www.acme.org.uk
Newham,Artists workspaces,,375 High Street,Stratford,,,E09000025,Newham,,,538773.9622705658,,,E09000025,51.538858523134856,-0.0003726850338298428,184111.92278349574,10012838724,,04/20/2020,Stratford Studios,,E05000492,Stratford and New Town,,,,www.bowarts.org    www.artiststudiofinder.org   www.londonsartistquarter.org
Newham,Artists workspaces,,835 Romford Road,Newham,,,E09000025,Newham,,,542482.9612628977,,,E09000025,51.55312931813055,0.05375444324260445,185802.92232439423,10009001282,,04/20/2020,Old Manor Park Library,,E05000487,Little Ilford,,,,www.bowarts.org    www.artiststudiofinder.org   www.londonsartistquarter.org
Newham,Artists workspaces,,835 Romford Road,,,,E09000025,Newham,,,542482.9612628977,,,E09000025,51.55312931813055,0.05375444324260445,185802.92232439423,10009001282,,04/20/2020,Old Manor Park Library,,E05000487,Little Ilford,,,,www.createlondon.org
Kensington and Chelsea,Artists workspaces,,54 Blechynden St,,,,E09000020,Kensington and Chelsea,,,523826.9663326646,,,E09000020,51.514481151006066,-0.21686752032259063,181012.92362625815,217107233,,04/20/2020,Blechynden St,,E05009399,Notting Dale,,,,www.acava.org
Kensington and Chelsea,Artists workspaces,,4 Maxilla Walk,,,,E09000020,Kensington and Chelsea,,,523896.9663140444,,,E09000020,51.516299223800864,-0.21578756386915438,181216.9235712117,217057292,,04/20/2020,Maxilla Walk,,E05009404,St. Helen's,,,,www.acava.org
Kensington and Chelsea,Artists workspaces,,3-5 Crowthorne Rd,,,,E09000020,Kensington and Chelsea,,,523604.96639336285,,,E09000020,51.51638109401508,-0.21999299584307935,181218.92357040168,217022375,,04/20/2020,The Crow's Nest,,E05009404,St. Helen's,,,,www.artcoreint.net
Kensington and Chelsea,Artists workspaces,,5 Conlan Street,Unit127,,,E09000020,Kensington and Chelsea,,,524185.966235531,,,E09000020,51.52546573251045,-0.21126285331778158,182243.92329252354,217120223,,04/20/2020,Buspace Studios,,E05009396,Golborne,,,,http://www.buspace.co.uk/
City of London,Artists workspaces,,Morley House,26 Holborn Viaduct,,,E09000001,City and County of the City of London,,,531535.9642367387,,,E09000001,51.5171891784523,-0.10564831571733815,181507.92349099764,100000000000,,04/20/2020,,,E05009304,Farringdon Within,,,,www.thekoppelproject.com
Camden,Artists workspaces,,Cockpit Yard,Northington Street,,,E09000007,Camden,,,530799.9644386122,,,E09000007,51.5214668504418,-0.11608008293482198,181964.92336679087,5082549,,04/20/2020,,,E05000138,Holborn and Covent Garden,,,,www.cockpitarts.com
Camden,Artists workspaces,,31 Eyre Street Hill,Clerkenwell,,,E09000007,Camden,,,531165.9643392465,,,E09000007,51.52297272102597,-0.110741889495683,182141.923319827,5145678,,04/20/2020,L-13 Light Industrial Workshop,,E05000138,Holborn and Covent Garden,,,,https://l-13.org
Camden,Artists workspaces,,205 Royal College Street,,,,E09000007,Camden,,,529221.964867298,,,E09000007,51.54116049437537,-0.13802301632780833,184115.92278427945,5122723,,04/20/2020,Cob Gallery,,E05000130,Camden Town with Primrose Hill,,,,https://www.cobgallery.com/contact/
Camden,Artists workspaces,,Arlington Road,Camden,,,E09000007,Camden,,,528296.9651196396,,,E09000007,51.54304283678336,-0.15128615808333953,184301.92273177946,5145123,,04/20/2020,Arlington,,E05000130,Camden Town with Primrose Hill,,,,www.spacestudios.org.uk
Camden,Artists workspaces,,Kingsgate Workshops,110-116 Kingsgate Road,,,E09000007,Camden,,,525134.965978432,,,E09000007,51.54434517531945,-0.19683574625293654,184367.9227146973,5184848,,04/20/2020,,,E05000140,Kilburn,,,,www.kingsgateworkshops.org.uk
Barking and Dagenham,Artists workspaces,,Abby Road,Barking,,,E09000002,Barking and Dagenham,,,544092.9608244392,,,E09000002,51.53148796580715,0.07599391629413355,183439.92296651594,10090633484,,04/20/2020,Ice House Court,,E05000032,Gascoigne,,,,www.bowarts.org    www.artiststudiofinder.org   www.londonsartistquarter.org
Waltham Forest,Artists workspaces,,Enterprise Park Unit OH ,Lea Bridge Road,,,E09000031,Waltham Forest,,,536300.9629418623,,,E09000031,51.56829693565187,-0.034766339929481596,187320.92191177927,200000000000,,04/20/2020,Lea Bridge Road,,E05000603,Lea Bridge,,,,www.arbeit.org.uk / www.arebyte.com
Waltham Forest,Artists workspaces,,5 Argall Ave,,,,E09000031,Waltham Forest,,,536036.96301445,,,E09000031,51.57047232938429,-0.03848244388592304,187555.92184868274,10024421362,,04/20/2020,,,E05000603,Lea Bridge,,,,https://mainyardstudios.co.uk
Waltham Forest,Artists workspaces,,11 Argall Avenue,,,,E09000031,Waltham Forest,,,535983.9630289143,,,E09000031,51.5705479944233,-0.039244045575250235,187562.9218467892,100000000000,,04/20/2020,Mentmore Studios,,E05000603,Lea Bridge,,,,http://mentmorestudios.co.uk/made/
Waltham Forest,Artists workspaces,,"Unit 1, 8 Argall Rd",,,,E09000031,Waltham Forest,,,536124.9629907166,,,E09000031,51.571241914205956,-0.037179376677985036,187643.92182502046,200000000000,,04/20/2020,Unit 1,,E05000603,Lea Bridge,,,,www.artcoreint.net
Waltham Forest,Artists workspaces,,Wood Street Studios,Barrett Road,,,E09000031,Waltham Forest,,,538415.9623672809,,,E09000031,51.58518777967393,-0.0035075163075874265,189257.92138353316,10093559731,,04/20/2020,,,E05000609,Wood Street,,,,www.woodstreetwalls.co.uk
Waltham Forest,Artists workspaces,,4a Mitre Avenue,,,,E09000031,Waltham Forest,,,537175.9627037391,,,E09000031,51.58806077623938,-0.021282421148903063,189543.92130711698,200000000000,,04/20/2020,Mitre Studios,,E05000608,William Morris,,,,http://stolen-image.com/mitre.html
Waltham Forest,Artists workspaces,,30a Borwick Rd,,,,E09000031,Waltham Forest,,,536672.9628418065,,,E09000031,51.58860520753323,-0.02852049719589191,189590.92129563016,200000000000,,04/20/2020,,,E05000608,William Morris,,,,http://www.citystudios-e17.com/home
Waltham Forest,Artists workspaces,,114 blackhorse lane,,,,E09000031,Waltham Forest,,,535910.9630503837,,,E09000031,51.59139520232052,-0.03940136558597041,189880.92121660395,10091183452,,04/20/2020,Blackhorse Lane Studios,,E05000600,Higham Hill,,,,http://www.artworksproject.com/docs/info.html
Waltham Forest,Artists workspaces,,1-2 Sutherland Rd Path,,,,E09000031,Waltham Forest,,,535954.9630387364,,,E09000031,51.59204954970654,-0.03873795533581777,189954.92119654868,10091186505,,04/20/2020,,,E05000600,Higham Hill,,,,www.blackhorseworkshop.co.uk
Waltham Forest,Artists workspaces,,Lloyd Park,Walthamstow,,,E09000031,Waltham Forest,,,537107.9627222894,,,E09000031,51.59340583220669,-0.022032232625402427,190136.92114617227,10009143619,,04/20/2020,Lloyd Park Artist Studios,,E05000592,Chapel End,,,,https://www.walthamforest.gov.uk/content/lloyd-park
Haringey,Artists workspaces,,Park Sudios,34 Scarborough Road,,,E09000014,Haringey,,,531328.9642934933,,,E09000014,51.570581866915084,-0.10641653372193136,187443.92187815392,100023190785,,04/20/2020,"Park Sudios, Finsbury Park",,E05000279,Stroud Green,,,,http://www.parkstudioslondon.org/
Haringey,Artists workspaces,,199 Eade Road,,,,E09000014,Haringey,,,532582.9639540517,,,E09000014,51.57495228187851,-0.08813787733316791,187962.92173737858,10003975439,,04/20/2020,,,E05000278,Seven Sisters,,,,http://www.newriverstudios.com/
Haringey,Artists workspaces,,718 Seven Sisters Rd,,,,E09000014,Haringey,,,533266.963769024,,,E09000014,51.5804164002186,-0.07803631833449517,188588.92156761413,100000000000,,04/20/2020,,,E05000277,St. Ann's,,,,https://www.pjrcreativebuilding.co.uk/
Haringey,Artists workspaces,,Bernard Works,23 Bernard Road ,,,E09000014,Haringey,,,533931.9635873863,,,E09000014,51.58210093470421,-0.06836678133465894,188793.9215100659,10003978049,,04/20/2020,Carvall Warehouse ,,E05000280,Tottenham Green,,,,www.themillcoproject.co.uk
Haringey,Artists workspaces,,Unit 7,2 Norman Rd,,,E09000014,Haringey,,,533927.9635885853,,,E09000014,51.582542214585104,-0.06840582028451359,188842.9214965367,10093591482,,04/20/2020,,,E05000280,Tottenham Green,,,,https://www.pjrcreativebuilding.co.uk/
Haringey,Artists workspaces,,60-68 Markfield Road,,,,E09000014,Haringey,,,534234.963505703,,,E09000014,51.58343970635787,-0.0639363863477529,188950.92146678787,10090481197,,04/20/2020,,,E05000280,Tottenham Green,,,,http://bonesandpearl.moonfruit.com/contact/4589196098
Haringey,Artists workspaces,,"Units 4-6 Gaunson House, Markfield Road",,,,E09000014,Haringey,,,534260.9634987274,,,E09000014,51.58375702015042,-0.06354760941091742,188986.92145687935,200002797261,,04/20/2020,Euro Art Studios,,E05000280,Tottenham Green,,,,www.euroart.co.uk
Haringey,Artists workspaces,,"Unit 3, Markfield Road ",,,,E09000014,Haringey,,,534260.9634987286,,,E09000014,51.583766006437486,-0.06354722770264615,188987.92145660426,200000000000,,04/20/2020,Gaunson House ,,E05000280,Tottenham Green,,,,www.themillcoproject.co.uk
Haringey,Artists workspaces,,Chocolate Factory 2,4 Coburg Road,,,E09000014,Haringey,,,530799.9644386831,,,E09000014,51.59419545068255,-0.11307267593858954,190057.92116806656,10022939979,,04/20/2020,,,E05000275,Noel Park,,,,www.collage-arts.org
Redbridge,Artists workspaces,,Valentines Mansion,Emerson Road,,,E09000026,Redbridge,,,543298.4010406748,,,E09000026,51.57210607681065,0.06637715630924214,187937.8017437071,10034921528,,04/20/2020,,,E05011253,Valentines,,,,http://www.valentinesmansion.com
Harrow,Artists workspaces,,Usurp Art,140 Vaughan Road,,,E09000015,Harrow,,,514471.9688780997,,,E09000015,51.579042533493386,-0.3493606728198522,187976.9217344409,200000000000,,04/20/2020,,,E05000305,West Harrow,,,,www.usurp.org.uk
Harrow,Artists workspaces,,Winsor & Newton Building,Whitefrairs Avenue,,,E09000015,Harrow,,,515043.96872091806,,,E09000015,51.598582672561434,-0.34039283106657015,190163.92113740963,100021000000,,04/20/2020,Whitefriars Avenue,,E05000304,Wealdstone,,,,www.acava.org
Merton,Artists workspaces,,21c Lombard Rd,,,,E09000024,Merton,,,526018.9657364885,,,E09000024,51.409664275394015,-0.18942784801982757,169403.92678091035,48130102,,04/20/2020,Lombard Rd,,E05000455,Abbey,,,,www.acava.org
Merton,Artists workspaces,,The Old Laundry,Phipps Bridge Rd,,,E09000024,Merton,,,526531.9655961723,,,E09000024,51.40526325047764,-0.18222559833211502,168926.92691071588,48111562,,04/20/2020,Phipps Bridge,,E05000458,Cricket Green,,,,www.acava.org
Merton,Artists workspaces,,Potting Sheds,Cannizaro Park,,,E09000024,Merton,,,522985.0665613383,,,E09000024,51.42373830980491,-0.23251121810812478,170895.85637698427,48124885,,04/20/2020,Cannizaro Park,,E05000472,Village,,,,www.acava.org
Sutton,Artists workspaces,,Croydon Lane,Carshalton,,,E09000029,Sutton,,,527292.9653906933,,,E09000029,51.33383365012189,-0.17412733302105873,160997.92906829045,768018029,,04/20/2020,Oaks Park,,E05000559,Carshalton South and Clockhouse,,,,www.acme.org.uk
Croydon,Artists workspaces,,"46/47 Trinity Court (Ground Floor),","Whitgift Shopping Centre,",,,E09000008,Croydon,,,532402.9640009856,,,E09000008,51.37635390109545,-0.0990104138512229,165858.92774598702,200000000000,,04/20/2020,,,E05011468,Fairfield,,,,www.turf-projects.com
Kingston upon Thames,Artists workspaces,,47-51 Hawks Road,Kingston Upon Thames,,,E09000021,Kingston upon Thames,,,518804.46769982926,,,E09000021,51.40818644360322,-0.2932248308933918,169066.32687318773,10025170552,,04/20/2020,Hawks Road,,E05000409,Norbiton,,,,www.ascstudios.co.uk
Barnet,Artists workspaces,,"5 Nether Street, Tally Ho Corner",North Finchley,,,E09000003,Barnet,,,526341.305649239,,,E09000003,51.61281643920563,-0.17669950896364456,192016.81063494273,200196017,,04/20/2020,,,E05000061,West Finchley,,,,
Barnet,Arts centres,,5 Nether St,North Finchley,,,E09000003,Barnet,,,526341.305649239,,,E09000003,51.61281643920563,-0.17669950896364456,192016.81063494273,200196017,,04/20/2020,Arts Depot ,,E05000061,West Finchley,,,,https://www.artsdepot.co.uk/
Wandsworth,Arts centres,,Lavender Hill,,,,E09000032,Wandsworth,,,527853.9652386206,,,E09000032,51.465163177953066,-0.16081376726106006,175624.9250901831,121015942,,04/20/2020,Battersea Arts Centre ,,E05000623,Shaftesbury,,,,https://www.bac.org.uk/
Haringey,Arts centres,,Town Hall Approach Rd ,Tottenham Green,,,E09000014,Haringey,,,533589.9636804023,,,E09000014,51.587475025787676,-0.07307594316383216,189382.92135030223,10003985252,,04/20/2020,Bernie Grant Arts Centre ,,E05000280,Tottenham Green,,,,https://www.berniegrantcentre.co.uk/
Haringey,Arts centres,,269A Archway Rd,Highgate,,,E09000014,Haringey,,,528609.9650331642,,,E09000014,51.57668107136611,-0.1454041617417178,188052.92171329266,100023196841,,04/20/2020,Jacksons Lane ,,E05000272,Highgate,,,,https://www.jacksonslane.org.uk/
Hackney,Arts centres,,42-44 Brooksby's Walk,,,,E09000012,Hackney,,,535805.9630754543,,,E09000012,51.55026392640687,-0.042683326455879175,185300.92246146407,100023020798,,04/20/2020,Chats Palace ,,E05009379,King's Park,,,,https://chatspalace.com/
Enfield,Arts centres,,39 London Road,Enfield,,,E09000010,Enfield,,,532849.2438811352,,,E09000010,51.650317656959146,-0.0811181670912771,196356.57945545216,207007119,,04/20/2020,Dugdale  ,,E05000200,Grange,,,,https://www.dugdalecentre.co.uk/
Harrow,Arts centres,,171 Uxbridge Road,Hatch End,,,E09000015,Harrow,,,513397.96916683693,,,E09000015,51.60848854476744,-0.3638031612556714,191228.92084784468,200000319916,,04/20/2020,Harrow Arts Centre ,,E05000291,Hatch End,,,,https://harrowarts.com/
Westminster,Arts centres,,The Mall,St. James's,,,E09000033,City of Westminster,,,529865.9646910784,,,E09000033,51.50671003304889,-0.13014825175915012,180298.92382079194,10033601867,,04/20/2020,ICA,,E05000644,St. James's,,,,http://www.osoarts.org.uk/
Hammersmith and Fulham,Arts centres,,5 Black's Rd,Hammersmith,,,E09000013,Hammersmith and Fulham,,,523281.92648107564,,,E09000013,51.492313231802655,-0.2255847105141464,178533.1042998233,34156699,,04/20/2020,Irish Cultural Centre ,,E05000256,Hammersmith Broadway,,,,https://irishculturalcentre.co.uk/
Hammersmith and Fulham,Arts centres,,19 Crisp Rd, Hammersmith,,,E09000013,Hammersmith and Fulham,,,523105.69652979344,,,E09000013,51.48890897112333,-0.228255396863794,178150.05440400844,34157767,,04/20/2020,Riverside Studios ,,E05000256,Hammersmith Broadway,,,,https://www.riversidestudios.co.uk/
Camden,Arts centres,,341-351 Finchley Rd,,,,E09000007,Camden,,,525949.965754362,,,E09000007,51.55094029970203,-0.18481928162327335,185121.92251037265,5063874,,04/20/2020,JW3,,E05000145,West Hampstead,,,,https://www.jw3.org.uk/
